X,CH1,CH2,
-1.0000000475e-04,-7.80e-01,4.40e-01
-8.0000005255e-05,-7.80e-01,4.40e-01
-6.0000005760e-05,-6.40e-01,4.64e-01
-4.0000002627e-05,-6.20e-01,4.64e-01
-2.0000001314e-05,-4.60e-01,4.88e-01
0.0000000000e+00,-4.20e-01,4.80e-01
2.0000001314e-05,-2.80e-01,4.96e-01
4.0000002627e-05,-2.40e-01,4.96e-01
6.0000005760e-05,-6.00e-02,5.04e-01
8.0000005255e-05,-2.00e-02,4.96e-01
1.0000000475e-04,1.20e-01,4.96e-01
1.2000001152e-04,1.60e-01,4.96e-01
1.4000000374e-04,3.20e-01,4.88e-01
1.6000001051e-04,3.60e-01,4.88e-01
1.8000001728e-04,5.20e-01,4.64e-01
2.0000000950e-04,5.40e-01,4.64e-01
2.2000001627e-04,7.00e-01,4.40e-01
2.4000002304e-04,7.20e-01,4.40e-01
2.6000002981e-04,8.60e-01,4.08e-01
2.8000000748e-04,8.80e-01,4.08e-01
3.0000001425e-04,1.00e+00,3.68e-01
3.2000002102e-04,1.04e+00,3.68e-01
3.4000002779e-04,1.14e+00,3.28e-01
3.6000003456e-04,1.16e+00,3.20e-01
3.8000001223e-04,1.26e+00,2.80e-01
4.0000001900e-04,1.28e+00,2.72e-01
4.2000002577e-04,1.36e+00,2.32e-01
4.4000003254e-04,1.38e+00,2.16e-01
4.6000003931e-04,1.42e+00,1.68e-01
4.8000004608e-04,1.44e+00,1.60e-01
5.0000002375e-04,1.48e+00,1.12e-01
5.2000005962e-04,1.48e+00,9.60e-02
5.4000003729e-04,1.52e+00,4.80e-02
5.6000001496e-04,1.52e+00,4.00e-02
5.8000005083e-04,1.54e+00,-1.60e-02
6.0000002850e-04,1.54e+00,-1.60e-02
6.2000006437e-04,1.52e+00,-6.40e-02
6.4000004204e-04,1.52e+00,-7.99e-02
6.6000001971e-04,1.46e+00,-1.28e-01
6.8000005558e-04,1.46e+00,-1.36e-01
7.0000003325e-04,1.40e+00,-1.92e-01
7.2000006912e-04,1.38e+00,-1.92e-01
7.4000004679e-04,1.30e+00,-2.48e-01
7.6000002446e-04,1.32e+00,-2.48e-01
7.8000006033e-04,1.20e+00,-2.96e-01
8.0000003800e-04,1.20e+00,-2.96e-01
8.2000007387e-04,1.06e+00,-3.36e-01
8.4000005154e-04,1.06e+00,-3.44e-01
8.6000002921e-04,9.40e-01,-3.76e-01
8.8000006508e-04,9.20e-01,-3.84e-01
9.0000004275e-04,7.60e-01,-4.16e-01
9.2000007862e-04,7.60e-01,-4.16e-01
9.4000005629e-04,6.00e-01,-4.40e-01
9.6000009216e-04,5.80e-01,-4.40e-01
9.8000001162e-04,4.20e-01,-4.56e-01
1.0000000475e-03,4.20e-01,-4.56e-01
1.0200000834e-03,2.40e-01,-4.72e-01
1.0400001192e-03,2.20e-01,-4.64e-01
1.0600000387e-03,4.00e-02,-4.80e-01
1.0800000746e-03,2.00e-02,-4.72e-01
1.1000001105e-03,-1.80e-01,-4.80e-01
1.1200000299e-03,-2.00e-01,-4.80e-01
1.1400000658e-03,-3.60e-01,-4.64e-01
1.1600001017e-03,-3.80e-01,-4.64e-01
1.1800000211e-03,-5.40e-01,-4.48e-01
1.2000000570e-03,-5.60e-01,-4.48e-01
1.2200000929e-03,-7.20e-01,-4.16e-01
1.2400001287e-03,-7.40e-01,-4.16e-01
1.2600000482e-03,-9.00e-01,-3.84e-01
1.2800000841e-03,-9.00e-01,-3.84e-01
1.3000001200e-03,-1.02e+00,-3.52e-01
1.3200000394e-03,-1.04e+00,-3.44e-01
1.3400000753e-03,-1.16e+00,-3.04e-01
1.3600001112e-03,-1.18e+00,-3.04e-01
1.3800001470e-03,-1.28e+00,-2.56e-01
1.4000000665e-03,-1.30e+00,-2.56e-01
1.4200001024e-03,-1.38e+00,-2.00e-01
1.4400001382e-03,-1.38e+00,-1.92e-01
1.4600000577e-03,-1.46e+00,-1.44e-01
1.4800000936e-03,-1.46e+00,-1.44e-01
1.5000001295e-03,-1.52e+00,-7.99e-02
1.5200000489e-03,-1.52e+00,-7.20e-02
1.5400000848e-03,-1.54e+00,-2.40e-02
1.5600001207e-03,-1.52e+00,-1.60e-02
1.5800001565e-03,-1.56e+00,3.20e-02
1.6000000760e-03,-1.54e+00,4.00e-02
1.6200001119e-03,-1.56e+00,9.60e-02
1.6400001477e-03,-1.52e+00,1.04e-01
1.6600000672e-03,-1.48e+00,1.60e-01
1.6800001031e-03,-1.48e+00,1.52e-01
1.7000001390e-03,-1.42e+00,2.16e-01
1.7200000584e-03,-1.40e+00,2.24e-01
1.7400000943e-03,-1.34e+00,2.64e-01
1.7600001302e-03,-1.34e+00,2.72e-01
1.7800001660e-03,-1.22e+00,3.20e-01
1.8000000855e-03,-1.22e+00,3.20e-01
1.8200001214e-03,-1.10e+00,3.68e-01
1.8400001572e-03,-1.08e+00,3.60e-01
1.8600000767e-03,-9.60e-01,4.08e-01
1.8800001126e-03,-9.40e-01,4.08e-01
1.9000001485e-03,-8.00e-01,4.40e-01
1.9200001843e-03,-7.60e-01,4.40e-01
1.9400001038e-03,-6.40e-01,4.64e-01
1.9600000232e-03,-6.20e-01,4.72e-01
1.9800001755e-03,-4.60e-01,4.80e-01
2.0000000950e-03,-4.20e-01,4.80e-01
2.0200002473e-03,-2.60e-01,4.96e-01
2.0400001667e-03,-2.40e-01,4.96e-01
2.0600000862e-03,-7.99e-02,5.04e-01
2.0800002385e-03,-6.00e-02,4.96e-01
2.1000001580e-03,1.40e-01,5.04e-01
2.1200000774e-03,1.40e-01,4.96e-01
2.1400002297e-03,3.40e-01,4.88e-01
2.1600001492e-03,3.60e-01,4.88e-01
2.1800000686e-03,5.40e-01,4.64e-01
2.2000002209e-03,5.40e-01,4.72e-01
2.2200001404e-03,7.00e-01,4.40e-01
2.2400000598e-03,7.20e-01,4.40e-01
2.2600002121e-03,8.60e-01,4.08e-01
2.2800001316e-03,8.80e-01,4.08e-01
2.3000000510e-03,1.02e+00,3.68e-01
2.3200002033e-03,1.02e+00,3.68e-01
2.3400001228e-03,1.16e+00,3.28e-01
2.3600000422e-03,1.16e+00,3.20e-01
2.3800001945e-03,1.26e+00,2.80e-01
2.4000001140e-03,1.28e+00,2.72e-01
2.4200002663e-03,1.36e+00,2.24e-01
2.4400001857e-03,1.36e+00,2.16e-01
2.4600001052e-03,1.44e+00,1.60e-01
2.4800002575e-03,1.44e+00,1.60e-01
2.5000001770e-03,1.50e+00,1.04e-01
2.5200000964e-03,1.50e+00,9.60e-02
2.5400002487e-03,1.52e+00,4.80e-02
2.5600001682e-03,1.52e+00,4.00e-02
2.5800000876e-03,1.56e+00,-1.60e-02
2.6000002399e-03,1.52e+00,-1.60e-02
2.6200001594e-03,1.54e+00,-7.20e-02
2.6400000788e-03,1.52e+00,-7.99e-02
2.6600002311e-03,1.46e+00,-1.28e-01
2.6800001506e-03,1.46e+00,-1.36e-01
2.7000000700e-03,1.40e+00,-1.92e-01
2.7200002223e-03,1.38e+00,-1.92e-01
2.7400001418e-03,1.32e+00,-2.56e-01
2.7600002941e-03,1.30e+00,-2.48e-01
2.7800002135e-03,1.22e+00,-2.96e-01
2.8000001330e-03,1.20e+00,-2.96e-01
2.8200002853e-03,1.08e+00,-3.44e-01
2.8400002047e-03,1.06e+00,-3.44e-01
2.8600001242e-03,9.40e-01,-3.76e-01
2.8800002765e-03,9.20e-01,-3.84e-01
2.9000001960e-03,7.60e-01,-4.16e-01
2.9200001154e-03,7.60e-01,-4.16e-01
2.9400002677e-03,6.00e-01,-4.40e-01
2.9600001872e-03,6.00e-01,-4.40e-01
2.9800001066e-03,4.20e-01,-4.56e-01
3.0000002589e-03,4.20e-01,-4.56e-01
3.0200001784e-03,2.40e-01,-4.72e-01
3.0400000978e-03,2.40e-01,-4.72e-01
3.0600002501e-03,4.00e-02,-4.80e-01
3.0800001696e-03,2.00e-02,-4.80e-01
3.1000000890e-03,-1.60e-01,-4.72e-01
3.1200002413e-03,-1.80e-01,-4.72e-01
3.1400001608e-03,-3.60e-01,-4.56e-01
3.1600003131e-03,-3.80e-01,-4.64e-01
3.1800002325e-03,-5.40e-01,-4.48e-01
3.2000001520e-03,-5.60e-01,-4.40e-01
3.2200003043e-03,-7.20e-01,-4.24e-01
3.2400002237e-03,-7.40e-01,-4.16e-01
3.2600001432e-03,-8.80e-01,-3.92e-01
3.2800002955e-03,-9.00e-01,-3.84e-01
3.3000002149e-03,-1.04e+00,-3.52e-01
3.3200001344e-03,-1.04e+00,-3.52e-01
3.3400002867e-03,-1.16e+00,-3.04e-01
3.3600002062e-03,-1.18e+00,-3.04e-01
3.3800001256e-03,-1.28e+00,-2.56e-01
3.4000002779e-03,-1.30e+00,-2.56e-01
3.4200001974e-03,-1.38e+00,-2.00e-01
3.4400001168e-03,-1.38e+00,-2.00e-01
3.4600002691e-03,-1.46e+00,-1.44e-01
3.4800001886e-03,-1.46e+00,-1.44e-01
3.5000003409e-03,-1.50e+00,-7.99e-02
3.5200002603e-03,-1.52e+00,-7.20e-02
3.5400001798e-03,-1.54e+00,-2.40e-02
3.5600003321e-03,-1.52e+00,-1.60e-02
3.5800002515e-03,-1.56e+00,3.20e-02
3.6000001710e-03,-1.54e+00,4.00e-02
3.6200003233e-03,-1.54e+00,9.60e-02
3.6400002427e-03,-1.52e+00,1.04e-01
3.6600001622e-03,-1.48e+00,1.52e-01
3.6800003145e-03,-1.48e+00,1.60e-01
3.7000002339e-03,-1.42e+00,2.16e-01
3.7200001534e-03,-1.42e+00,2.16e-01
3.7400003057e-03,-1.34e+00,2.64e-01
3.7600002252e-03,-1.32e+00,2.72e-01
3.7800001446e-03,-1.22e+00,3.20e-01
3.8000002969e-03,-1.22e+00,3.20e-01
3.8200002164e-03,-1.08e+00,3.68e-01
3.8400003687e-03,-1.08e+00,3.60e-01
3.8600002881e-03,-9.60e-01,4.00e-01
3.8800002076e-03,-9.40e-01,4.08e-01
3.9000003599e-03,-8.00e-01,4.40e-01
3.9200000465e-03,-7.80e-01,4.40e-01
3.9400001988e-03,-6.40e-01,4.64e-01
3.9600003511e-03,-6.20e-01,4.64e-01
3.9800000377e-03,-4.40e-01,4.88e-01
4.0000001900e-03,-4.20e-01,4.80e-01
4.0200003423e-03,-2.60e-01,4.88e-01
4.0400004946e-03,-2.40e-01,4.88e-01
4.0600001812e-03,-6.00e-02,5.04e-01
4.0800003335e-03,-2.00e-02,4.96e-01
4.1000004858e-03,1.40e-01,4.96e-01
4.1200001724e-03,1.60e-01,4.96e-01
4.1400003247e-03,3.40e-01,4.88e-01
4.1600004770e-03,3.60e-01,4.88e-01
4.1800001636e-03,5.20e-01,4.64e-01
4.2000003159e-03,5.40e-01,4.64e-01
4.2200004682e-03,7.00e-01,4.40e-01
4.2400001548e-03,7.20e-01,4.40e-01
4.2600003071e-03,8.60e-01,4.00e-01
4.2800004594e-03,8.80e-01,4.08e-01
4.3000001460e-03,1.02e+00,3.68e-01
4.3200002983e-03,1.02e+00,3.68e-01
4.3400004506e-03,1.16e+00,3.28e-01
4.3600001372e-03,1.16e+00,3.20e-01
4.3800002895e-03,1.26e+00,2.80e-01
4.4000004418e-03,1.28e+00,2.80e-01
4.4200001284e-03,1.36e+00,2.24e-01
4.4400002807e-03,1.36e+00,2.16e-01
4.4600004330e-03,1.44e+00,1.68e-01
4.4800001197e-03,1.44e+00,1.60e-01
4.5000002719e-03,1.50e+00,1.04e-01
4.5200004242e-03,1.48e+00,9.60e-02
4.5400001109e-03,1.54e+00,4.80e-02
4.5600002632e-03,1.52e+00,4.00e-02
4.5800004154e-03,1.56e+00,-1.60e-02
4.6000001021e-03,1.54e+00,-1.60e-02
4.6200002544e-03,1.50e+00,-7.20e-02
4.6400004067e-03,1.52e+00,-7.99e-02
4.6600000933e-03,1.46e+00,-1.28e-01
4.6800002456e-03,1.46e+00,-1.36e-01
4.7000003979e-03,1.40e+00,-1.84e-01
4.7200000845e-03,1.38e+00,-1.92e-01
4.7400002368e-03,1.30e+00,-2.48e-01
4.7600003891e-03,1.30e+00,-2.48e-01
4.7800005414e-03,1.20e+00,-2.96e-01
4.8000002280e-03,1.20e+00,-3.04e-01
4.8200003803e-03,1.08e+00,-3.36e-01
4.8400005326e-03,1.06e+00,-3.44e-01
4.8600002192e-03,9.20e-01,-3.76e-01
4.8800003715e-03,9.20e-01,-3.84e-01
4.9000005238e-03,7.60e-01,-4.08e-01
4.9200002104e-03,7.60e-01,-4.16e-01
4.9400003627e-03,6.00e-01,-4.40e-01
4.9600005150e-03,6.00e-01,-4.40e-01
4.9800002016e-03,4.20e-01,-4.56e-01
5.0000003539e-03,4.00e-01,-4.56e-01
5.0200005062e-03,2.60e-01,-4.72e-01
5.0400001928e-03,2.20e-01,-4.72e-01
5.0600003451e-03,4.00e-02,-4.80e-01
5.0800004974e-03,2.00e-02,-4.80e-01
5.1000001840e-03,-1.60e-01,-4.72e-01
5.1200003363e-03,-2.00e-01,-4.72e-01
5.1400004886e-03,-3.60e-01,-4.64e-01
5.1600001752e-03,-3.80e-01,-4.64e-01
5.1800003275e-03,-5.40e-01,-4.48e-01
5.2000004798e-03,-5.60e-01,-4.48e-01
5.2200001664e-03,-7.20e-01,-4.16e-01
5.2400003187e-03,-7.40e-01,-4.16e-01
5.2600004710e-03,-8.80e-01,-3.84e-01
5.2800001577e-03,-9.00e-01,-3.92e-01
5.3000003099e-03,-1.04e+00,-3.52e-01
5.3200004622e-03,-1.04e+00,-3.44e-01
5.3400001489e-03,-1.18e+00,-3.04e-01
5.3600003012e-03,-1.18e+00,-3.04e-01
5.3800004534e-03,-1.28e+00,-2.56e-01
5.4000001401e-03,-1.28e+00,-2.56e-01
5.4200002924e-03,-1.38e+00,-2.00e-01
5.4400004447e-03,-1.40e+00,-1.92e-01
5.4600001313e-03,-1.46e+00,-1.52e-01
5.4800002836e-03,-1.46e+00,-1.44e-01
5.5000004359e-03,-1.52e+00,-8.79e-02
5.5200005881e-03,-1.52e+00,-7.99e-02
5.5400002748e-03,-1.54e+00,-2.40e-02
5.5600004271e-03,-1.54e+00,-1.60e-02
5.5800005794e-03,-1.56e+00,3.20e-02
5.6000002660e-03,-1.56e+00,4.00e-02
5.6200004183e-03,-1.52e+00,9.60e-02
5.6400005706e-03,-1.52e+00,1.04e-01
5.6600002572e-03,-1.48e+00,1.52e-01
5.6800004095e-03,-1.48e+00,1.60e-01
5.7000005618e-03,-1.42e+00,2.16e-01
5.7200002484e-03,-1.42e+00,2.16e-01
5.7400004007e-03,-1.34e+00,2.64e-01
5.7600005530e-03,-1.32e+00,2.72e-01
5.7800002396e-03,-1.22e+00,3.20e-01
5.8000003919e-03,-1.22e+00,3.20e-01
5.8200005442e-03,-1.10e+00,3.60e-01
5.8400002308e-03,-1.08e+00,3.60e-01
5.8600003831e-03,-9.60e-01,4.00e-01
5.8800005354e-03,-9.40e-01,4.08e-01
5.9000002220e-03,-7.80e-01,4.40e-01
5.9200003743e-03,-7.80e-01,4.40e-01
5.9400005266e-03,-6.40e-01,4.64e-01
5.9600002132e-03,-6.00e-01,4.64e-01
5.9800003655e-03,-4.40e-01,4.80e-01
